@relation 'BasicAgentAAtraining-data-weka.filters.unsupervised.attribute.Remove-R18,44,46-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C16-L1'

@attribute xPacmanPosition numeric
@attribute yPacmanPosition numeric
@attribute ghostPosition1x numeric
@attribute ghostPosition1y numeric
@attribute ghostPosition2x numeric
@attribute ghostPosition2y numeric
@attribute ghostPosition3x numeric
@attribute ghostPosition3y numeric
@attribute ghostPosition4x numeric
@attribute ghostPosition4y numeric
@attribute distanceGhost1 numeric
@attribute distanceGhost2 numeric
@attribute distanceGhost3 numeric
@attribute distanceGhost4 numeric
@attribute validActions {1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute lastAction {Stop,South,North,West,East}
@attribute aliveGhost {1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute action {Stop,South,North,West,East}

@data
12,6,1,1,3,1,5,1,12,3,1000,1000,1000,3,1011,South,1110,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East
13,6,1,1,3,1,5,1,12,3,1000,1000,1000,4,1011,East,1110,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,North
13,7,1,1,3,1,5,1,12,3,1000,1000,1000,4,111,North,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
12,7,1,1,3,1,5,1,12,4,1000,1000,1000,3,111,West,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South
12,6,1,1,3,1,5,1,12,4,1000,1000,1000,3,1011,South,1110,E,E,G,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
11,6,1,1,3,1,5,1,13,4,1000,1000,1000,5,1011,West,1110,E,E,E,E,G,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,North
11,7,1,1,3,1,5,1,13,3,1000,1000,1000,6,111,North,1110,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
12,7,1,1,3,1,5,1,13,3,1000,1000,1000,5,111,East,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
13,7,1,1,3,1,5,1,13,3,1000,1000,1000,4,111,East,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South
13,6,1,1,3,1,5,1,13,3,1000,1000,1000,4,1011,South,1110,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
12,6,1,1,3,1,5,1,12,3,1000,1000,1000,4,1011,West,1110,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
11,6,1,1,3,1,5,1,11,3,1000,1000,1000,2,1011,West,1110,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,North
11,7,1,1,3,1,5,1,11,4,1000,1000,1000,4,111,North,1110,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
10,7,1,1,3,1,5,1,11,3,1000,1000,1000,6,111,West,1110,W,E,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South
10,6,1,1,3,1,5,1,12,3,1000,1000,1000,4,1011,South,1110,E,E,E,E,E,W,E,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East
11,6,1,1,3,1,5,1,11,3,1000,1000,1000,3,1011,East,1110,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,North
11,7,1,1,3,1,5,1,11,3,1000,1000,1000,5,111,North,1110,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
10,7,1,1,3,1,5,1,10,3,1000,1000,1000,3,111,West,1110,W,E,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South
10,6,1,1,3,1,5,1,10,4,1000,1000,1000,3,1011,South,1110,E,E,G,E,E,W,E,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
9,6,1,1,3,1,5,1,11,4,1000,1000,1000,4,1111,West,1110,E,E,E,E,G,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,South
9,5,1,1,3,1,5,1,11,4,1000,1000,1000,4,1100,South,1110,E,E,E,E,E,E,E,E,E,G,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,South
9,4,1,1,3,1,5,1,12,4,1000,1000,1000,4,1111,South,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,East
10,4,1,1,3,1,5,1,13,4,1000,1000,1000,3,111,East,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,E,W,W,W,E,E,E,E,E,East
11,4,1,1,3,1,5,1,13,4,1000,1000,1000,3,111,East,1110,W,W,W,W,W,E,E,E,E,E,E,E,E,E,G,E,W,W,W,W,E,E,E,E,E,East
12,4,1,1,3,1,5,1,13,3,1000,1000,1000,1,111,East,1110,W,W,W,W,W,E,E,E,G,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,East
13,4,1,1,3,1,5,1,12,3,1000,1000,1000,3,111,East,1110,W,W,W,W,W,E,G,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,South
4,3,1,9,4,8,15,8,19,9,9,5,16,21,1011,South,0,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,East
5,3,1,9,4,8,15,8,19,9,10,6,15,20,11,East,0,E,W,E,W,E,W,W,W,W,W,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,East
6,3,1,9,4,8,15,8,19,9,11,7,14,19,1011,East,0,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,North
6,4,1,9,4,8,15,8,19,9,10,6,13,18,1110,North,0,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,North
6,5,1,9,4,8,15,8,19,9,9,5,12,17,1110,North,0,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,North
6,6,1,9,4,8,15,8,19,9,8,4,11,16,1111,North,0,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,North
6,7,1,9,4,8,15,8,19,9,7,3,10,15,1110,North,0,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,North
6,8,1,9,4,8,15,8,19,9,6,2,9,14,1110,North,0,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,W,W,W,W,W,East
7,8,1,9,4,8,15,8,19,9,7,3,8,13,1111,East,0,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,North
7,9,1,9,4,8,15,8,19,9,6,4,9,12,111,North,0,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
6,9,1,9,4,8,15,8,19,9,5,3,10,13,111,West,0,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South
6,8,1,9,4,8,15,8,19,9,6,2,9,14,1110,South,0,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,W,W,W,W,W,East
7,8,1,9,4,8,15,8,19,9,7,3,8,13,1111,East,0,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East
8,8,1,9,4,8,15,8,19,9,8,4,7,12,1111,East,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,North
8,9,1,9,4,8,15,8,19,9,7,5,8,11,111,North,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
7,9,1,9,4,8,15,8,19,9,6,4,9,12,111,West,0,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South
7,8,1,9,4,8,15,8,19,9,7,3,8,13,1111,South,0,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
6,8,1,9,4,8,15,8,19,9,6,2,9,14,1110,West,0,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,W,W,W,W,W,North
6,9,1,9,4,8,15,8,19,9,5,3,10,13,111,North,0,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
5,9,1,9,4,8,15,8,19,9,4,2,11,14,11,West,0,W,W,W,E,E,E,G,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
4,9,1,9,4,8,15,8,19,9,3,1,12,15,111,West,0,E,W,W,W,E,E,E,G,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South
4,8,1,9,3,1,15,8,19,9,4,1000,11,16,1001,South,100,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,West
3,8,1,9,3,1,15,8,19,9,3,1000,12,17,1011,West,100,E,E,E,E,E,E,E,W,W,W,E,E,E,E,W,G,E,E,E,E,W,W,W,W,W,North
3,9,1,9,3,1,15,8,19,9,2,1000,13,16,111,North,100,E,E,W,W,W,E,E,E,E,W,G,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
2,9,1,9,3,1,15,8,19,9,1,1000,14,17,111,West,100,W,E,E,W,W,W,E,E,E,E,W,G,E,E,E,W,W,W,W,W,W,W,W,W,W,West
1,9,1,1,3,1,15,8,19,9,1000,1000,15,18,110,West,1100,W,W,E,E,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,South
1,8,1,1,3,1,15,8,19,9,1000,1000,14,19,1110,South,1100,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,East
2,8,1,1,3,1,15,8,19,9,1000,1000,13,18,1111,East,1100,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,East
3,8,1,1,3,1,15,8,19,9,1000,1000,12,17,1011,East,1100,E,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,W,W,W,W,W,East
4,8,1,1,3,1,15,8,19,9,1000,1000,11,16,1001,East,1100,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,North
4,9,1,1,3,1,15,8,19,9,1000,1000,12,15,111,North,1100,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
5,9,1,1,3,1,15,8,19,9,1000,1000,11,14,11,East,1100,W,W,W,E,E,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
6,9,1,1,3,1,15,8,19,9,1000,1000,10,13,111,East,1100,W,W,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
7,9,1,1,3,1,15,8,19,9,1000,1000,9,12,111,East,1100,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
8,9,1,1,3,1,15,8,19,9,1000,1000,8,11,111,East,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
9,9,1,1,3,1,15,8,19,9,1000,1000,7,10,111,East,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
10,9,1,1,3,1,15,8,19,9,1000,1000,6,9,111,East,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
11,9,1,1,3,1,15,8,19,9,1000,1000,5,8,111,East,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
12,9,1,1,3,1,15,8,19,9,1000,1000,4,7,111,East,1100,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
13,9,1,1,3,1,15,8,19,9,1000,1000,3,6,111,East,1100,E,E,E,W,W,E,E,E,W,G,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
14,9,1,1,3,1,15,8,19,9,1000,1000,2,5,11,East,1100,E,E,W,W,W,E,E,W,G,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
15,9,1,1,3,1,15,8,19,9,1000,1000,1,4,111,East,1100,E,W,W,W,E,E,W,G,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South
15,8,1,1,3,1,5,1,19,9,1000,1000,1000,5,1010,South,1110,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,East
16,8,1,1,3,1,5,1,19,9,1000,1000,1000,4,1011,East,1110,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East
17,8,1,1,3,1,5,1,19,9,1000,1000,1000,3,1111,East,1110,E,E,E,E,E,W,W,E,E,E,E,E,E,E,E,E,E,E,E,G,W,W,W,W,W,East
18,8,1,1,3,1,5,1,19,9,1000,1000,1000,2,1111,East,1110,E,E,E,E,W,W,E,E,E,W,E,E,E,E,W,E,E,E,G,W,W,W,W,W,W,North
11,6,4,4,4,8,15,8,16,4,9,9,6,7,1111,East,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East
12,6,4,4,4,8,15,8,16,4,10,10,5,6,1111,East,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,East
13,6,4,4,4,8,15,8,16,4,11,11,4,5,1111,East,0,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,E,E,E,W,G,North
13,7,4,4,4,8,15,8,16,4,12,10,3,6,1101,North,0,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,E,E,E,W,G,E,E,E,E,E,North
13,8,4,4,4,8,15,8,16,4,13,9,2,7,1101,North,0,E,E,E,E,E,E,E,E,W,W,E,E,E,W,G,E,E,E,E,E,W,W,W,W,W,West
12,8,4,4,4,8,15,8,16,4,12,8,3,8,1111,West,0,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,W,W,W,W,W,North
12,9,4,4,4,8,15,8,16,4,13,9,4,9,111,North,0,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
13,9,4,4,4,8,15,8,16,4,14,10,3,8,111,East,0,E,E,E,W,W,E,E,E,W,G,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
14,9,4,4,4,8,15,8,16,4,15,11,2,7,11,East,0,E,E,W,W,W,E,E,W,G,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
15,9,4,4,4,8,15,8,16,4,16,12,1,6,111,East,0,E,W,W,W,E,E,W,G,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South
15,8,4,4,4,8,5,1,16,4,15,11,1000,5,1010,South,10,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,East
16,8,4,4,4,8,5,1,16,4,16,12,1000,4,1011,East,10,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,North
16,9,4,4,4,8,5,1,16,4,17,13,1000,5,111,North,10,W,W,W,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
15,9,4,4,4,8,5,1,16,4,16,12,1000,6,111,West,10,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South
15,8,4,4,4,8,5,1,16,4,15,11,1000,5,1010,South,10,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,East
16,8,4,4,4,8,5,1,16,4,16,12,1000,4,1011,East,10,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,North
16,9,4,4,4,8,5,1,16,4,17,13,1000,5,111,North,10,W,W,W,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
17,9,4,4,4,8,5,1,16,4,18,14,1000,6,111,East,10,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South
17,8,4,4,4,8,5,1,16,4,17,13,1000,5,1111,South,10,E,E,E,E,E,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
16,8,4,4,4,8,5,1,16,4,16,12,1000,4,1011,West,10,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,North
16,9,4,4,4,8,5,1,16,4,17,13,1000,5,111,North,10,W,W,W,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East
17,9,4,4,4,8,5,1,16,4,18,14,1000,6,111,East,10,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South
17,8,4,4,4,8,5,1,16,4,17,13,1000,5,1111,South,10,E,E,E,E,E,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,West
16,8,4,4,4,8,5,1,16,4,16,12,1000,4,1011,West,10,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,North
16,9,4,4,4,8,5,1,16,4,17,13,1000,5,111,North,10,W,W,W,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West
15,9,4,4,4,8,5,1,16,4,16,12,1000,6,111,West,10,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South
15,8,4,4,4,8,5,1,16,4,15,11,1000,5,1010,South,10,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,East
16,8,4,4,4,8,5,1,16,4,16,12,1000,4,1011,East,10,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East
17,8,4,4,4,8,5,1,16,4,17,13,1000,5,1111,East,10,E,E,E,E,E,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,South
17,7,4,4,4,8,5,1,16,4,16,14,1000,4,1110,South,10,W,W,W,E,E,E,E,E,E,E,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,South
17,6,4,4,4,8,5,1,16,4,15,15,1000,3,1011,South,10,W,G,E,E,E,W,W,W,E,E,E,E,E,E,E,W,W,E,E,E,E,E,E,E,E,West
16,6,4,4,4,8,5,1,16,4,14,14,1000,2,11,West,10,E,W,G,E,E,E,W,W,W,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,West
15,6,4,4,4,8,5,1,16,4,13,13,1000,3,11,West,10,E,E,W,G,E,E,E,W,W,W,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,West
14,6,4,4,4,8,5,1,16,4,12,12,1000,4,111,West,10,E,E,E,W,G,E,E,E,W,W,E,E,E,E,E,E,E,W,W,W,E,E,W,E,E,South
14,5,4,4,4,8,5,1,16,4,11,13,1000,3,1101,South,10,E,E,E,E,E,E,E,E,W,G,E,E,E,W,W,E,E,E,E,E,E,E,W,W,W,South
14,4,4,4,4,8,5,1,16,4,10,14,1000,2,1101,South,10,W,W,W,W,W,E,E,E,E,E,E,E,E,W,G,E,E,E,W,W,E,E,E,E,E,South
14,3,4,4,4,8,5,1,16,4,11,15,1000,3,1011,South,10,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,G,E,E,E,W,W,East
15,3,4,4,4,8,5,1,16,4,12,16,1000,2,11,East,10,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,G,E,E,E,W,W,W,East
16,3,4,4,4,8,5,1,16,4,13,17,1000,1,1011,East,10,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,W,G,E,E,E,W,W,W,E,North
16,4,4,4,4,8,5,1,7,1,12,16,1000,1000,110,North,11,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,East
17,4,4,4,4,8,5,1,7,1,13,17,1000,1000,111,East,11,W,W,W,W,W,E,E,E,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,E,East
18,4,4,4,4,8,5,1,7,1,14,18,1000,1000,1111,East,11,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,E,E,W,E,E,E,E,W,East
19,4,4,4,4,8,5,1,7,1,15,19,1000,1000,1101,East,11,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,South
19,3,4,4,4,8,5,1,7,1,16,20,1000,1000,1001,South,11,W,W,W,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,E,E,W,W,West
18,3,4,4,4,8,5,1,7,1,15,19,1000,1000,1011,West,11,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,E,E,W,North
18,4,4,4,4,8,5,1,7,1,14,18,1000,1000,1111,North,11,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,E,E,W,E,E,E,E,W,West
17,4,4,4,4,8,5,1,7,1,13,17,1000,1000,111,West,11,W,W,W,W,W,E,E,E,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,E,West
16,4,4,4,4,8,5,1,7,1,12,16,1000,1000,110,West,11,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,South
16,3,4,4,4,8,5,1,7,1,13,17,1000,1000,1011,South,11,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,E,W,W,W,E,West
15,3,4,4,4,8,5,1,7,1,12,16,1000,1000,11,West,11,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,E,E,E,W,W,W,West
14,3,4,4,4,8,5,1,7,1,11,15,1000,1000,1011,West,11,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,W,North
14,4,4,4,4,8,5,1,7,1,10,14,1000,1000,1101,North,11,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,W,E,E,E,E,E,West
13,4,4,4,4,8,5,1,7,1,9,13,1000,1000,1111,West,11,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,West
12,4,4,4,4,8,5,1,7,1,8,12,1000,1000,1111,West,11,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
11,4,4,4,4,8,5,1,7,1,7,11,1000,1000,1111,West,11,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
10,4,4,4,4,8,5,1,7,1,6,10,1000,1000,1111,West,11,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
9,4,4,4,4,8,5,1,7,1,5,9,1000,1000,1111,West,11,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
8,4,4,4,4,8,5,1,7,1,4,8,1000,1000,1111,West,11,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
7,4,4,4,4,8,5,1,7,1,3,7,1000,1000,1111,West,11,W,W,W,W,W,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,West
6,4,4,4,4,8,5,1,7,1,2,6,1000,1000,1110,West,11,W,W,W,W,W,E,E,E,E,E,G,W,E,E,E,W,W,E,E,E,E,E,E,E,E,South
6,3,4,4,4,8,5,1,7,1,3,7,1000,1000,1011,South,11,W,G,W,G,W,W,W,W,W,W,E,E,E,E,E,G,W,E,E,E,W,W,E,E,E,West
5,3,4,4,4,8,5,1,7,1,2,6,1000,1000,11,West,11,E,W,G,W,G,W,W,W,W,W,E,E,E,E,E,E,G,W,E,E,W,W,W,E,E,West
4,3,4,4,4,8,5,1,7,1,1,5,1000,1000,1011,West,11,W,E,W,G,W,W,W,W,W,W,E,E,E,E,E,E,E,G,W,E,E,W,W,W,E,North
4,4,1,1,4,8,5,1,7,1,1000,4,1000,1000,101,North,1011,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,West
3,4,1,1,4,8,5,1,7,1,1000,5,1000,1000,111,West,1011,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,South
3,3,1,1,4,8,5,1,7,1,1000,6,1000,1000,1011,South,1011,G,W,E,W,G,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,East
4,3,1,1,4,8,5,1,7,1,1000,5,1000,1000,1011,East,1011,W,E,W,G,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,North
4,4,1,1,4,8,5,1,7,1,1000,4,1000,1000,101,North,1011,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,West
3,4,1,1,4,8,5,1,7,1,1000,5,1000,1000,111,West,1011,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,West
2,4,1,1,4,8,5,1,7,1,1000,6,1000,1000,1111,West,1011,W,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,North
2,5,1,1,4,8,5,1,7,1,1000,5,1000,1000,1101,North,1011,W,E,E,E,E,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,W,E,E,W,W,North
2,6,1,1,4,8,5,1,7,1,1000,4,1000,1000,1111,North,1011,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,W,E,E,W,W,W,E,E,E,G,North
2,7,1,1,4,8,5,1,7,1,1000,3,1000,1000,1101,North,1011,W,E,E,W,W,W,E,E,E,E,W,E,E,W,W,W,E,E,E,G,W,E,E,E,E,North
2,8,1,1,4,8,5,1,7,1,1000,2,1000,1000,1111,North,1011,W,E,E,E,E,W,E,E,W,W,W,E,E,E,G,W,E,E,E,E,W,W,W,W,W,East
10,4,4,4,4,9,15,9,16,4,6,11,10,7,1111,North,0,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West
9,4,4,3,5,9,14,9,16,3,6,9,10,7,1111,West,0,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South
