@relation 'BasicAgentAAtraining-data-weka.filters.unsupervised.attribute.Remove-R10,40-43,45'

@attribute ghostVector1x numeric
@attribute ghostVector1y numeric
@attribute ghostVector2x numeric
@attribute ghostVector2y numeric
@attribute ghostVector3x numeric
@attribute ghostVector3y numeric
@attribute ghostVector4x numeric
@attribute ghostVector4y numeric
@attribute aliveGhost {1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute isGhostNorth {True,False}
@attribute isGhostSouth {True,False}
@attribute isGhostEast {True,False}
@attribute isGhostWest {True,False}
@attribute action {Stop,South,North,West,East}

@data
-5,2,-2,1,9,1,13,2,0,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,False,False,False,False,North
-5,1,-2,0,9,0,13,1,0,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,North
-5,0,-2,-1,9,-1,13,0,0,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,West
-4,0,-1,-1,10,-1,14,0,0,W,W,W,E,E,E,G,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,West
-3,0,0,-1,11,-1,15,0,0,E,W,W,W,E,E,E,G,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,True,False,False,South
-3,1,99999,99999,11,0,15,1,100,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,West
-2,1,99999,99999,12,0,16,1,100,E,E,E,E,E,E,E,W,W,W,E,E,E,E,W,G,E,E,E,E,W,W,W,W,W,False,False,False,False,North
-2,0,99999,99999,12,-1,16,0,100,E,E,W,W,W,E,E,E,E,W,G,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,West
-1,0,99999,99999,13,-1,17,0,100,W,E,E,W,W,W,E,E,E,E,W,G,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,True,West
99999,99999,99999,99999,14,-1,18,0,1100,W,W,E,E,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,South
99999,99999,99999,99999,14,0,18,1,1100,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,13,0,17,1,1100,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,12,0,16,1,1100,E,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,11,0,15,1,1100,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,North
99999,99999,99999,99999,11,-1,15,0,1100,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,10,-1,14,0,1100,W,W,W,E,E,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,9,-1,13,0,1100,W,W,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,8,-1,12,0,1100,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,7,-1,11,0,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,6,-1,10,0,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,5,-1,9,0,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,4,-1,8,0,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,3,-1,7,0,1100,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,2,-1,6,0,1100,E,E,E,W,W,E,E,E,W,G,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,1,-1,5,0,1100,E,E,W,W,W,E,E,W,G,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,0,-1,4,0,1100,E,W,W,W,E,E,W,G,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,True,False,False,South
99999,99999,99999,99999,99999,99999,4,1,1110,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,99999,99999,3,1,1110,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,99999,99999,2,1,1110,E,E,E,E,E,W,W,E,E,E,E,E,E,E,E,E,E,E,E,G,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,99999,99999,1,1,1110,E,E,E,E,W,W,E,E,E,W,E,E,E,E,W,E,E,E,G,W,W,W,W,W,W,False,False,False,False,North
-6,-2,-6,2,5,2,6,-2,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,East
-7,-2,-7,2,4,2,5,-2,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,East
-8,-2,-8,2,3,2,4,-2,0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,False,False,False,False,East
-9,-2,-9,2,2,2,3,-2,0,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,E,E,E,W,G,False,False,False,False,North
-9,-3,-9,1,2,1,3,-3,0,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,E,E,E,W,G,E,E,E,E,E,False,False,False,False,North
-9,-4,-9,0,2,0,3,-4,0,E,E,E,E,E,E,E,E,W,W,E,E,E,W,G,E,E,E,E,E,W,W,W,W,W,False,False,False,False,North
-9,-5,-9,-1,2,-1,3,-5,0,E,E,E,W,W,E,E,E,W,G,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
-10,-5,-10,-1,1,-1,2,-5,0,E,E,W,W,W,E,E,W,G,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
-11,-5,-11,-1,0,-1,1,-5,0,E,W,W,W,E,E,W,G,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,True,False,False,South
-11,-4,-11,0,99999,99999,1,-4,10,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,East
-12,-4,-12,0,99999,99999,0,-4,10,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,North
-12,-5,-12,-1,99999,99999,0,-5,10,W,W,W,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,West
-11,-5,-11,-1,99999,99999,1,-5,10,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,South
-11,-4,-11,0,99999,99999,1,-4,10,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,East
-12,-4,-12,0,99999,99999,0,-4,10,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,North
-12,-5,-12,-1,99999,99999,0,-5,10,W,W,W,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,West
-11,-5,-11,-1,99999,99999,1,-5,10,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,South
-11,-4,-11,0,99999,99999,1,-4,10,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,East
-12,-4,-12,0,99999,99999,0,-4,10,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,East
-13,-4,-13,0,99999,99999,-1,-4,10,E,E,E,E,E,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,South
-13,-3,-13,1,99999,99999,-1,-3,10,W,W,W,E,E,E,E,E,E,E,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,South
-13,-2,-13,2,99999,99999,-1,-2,10,W,G,E,E,E,W,W,W,E,E,E,E,E,E,E,W,W,E,E,E,E,E,E,E,E,False,False,False,False,West
-12,-2,-12,2,99999,99999,0,-2,10,E,W,G,E,E,E,W,W,W,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,False,False,False,False,West
-11,-2,-11,2,99999,99999,1,-2,10,E,E,W,G,E,E,E,W,W,W,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,False,False,False,False,West
-10,-2,-10,2,99999,99999,2,-2,10,E,E,E,W,G,E,E,E,W,W,E,E,E,E,E,E,E,W,W,W,E,E,W,E,E,False,False,False,False,South
-10,-1,-10,3,99999,99999,2,-1,10,E,E,E,E,E,E,E,E,W,G,E,E,E,W,W,E,E,E,E,E,E,E,W,W,W,False,False,False,False,South
-10,0,-10,4,99999,99999,2,0,10,W,W,W,W,W,E,E,E,E,E,E,E,E,W,G,E,E,E,W,W,E,E,E,E,E,False,False,False,False,West
-9,0,-9,4,99999,99999,3,0,10,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,False,False,False,False,West
-8,0,-8,4,99999,99999,4,0,10,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,West
-7,0,-7,4,99999,99999,5,0,10,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,South
-7,1,-7,5,99999,99999,5,1,10,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,East
-8,1,-8,5,99999,99999,4,1,10,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,East
-9,1,-9,5,99999,99999,3,1,10,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,False,False,False,False,East
-10,1,-10,5,99999,99999,2,1,10,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,G,E,E,E,W,W,False,False,False,False,East
-11,1,-11,5,99999,99999,1,1,10,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,G,E,E,E,W,W,W,False,False,False,False,East
-12,1,-12,5,99999,99999,0,1,10,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,W,G,E,E,E,W,W,W,E,True,False,False,False,North
-12,0,-12,4,99999,99999,99999,99999,11,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,False,False,False,False,East
-13,0,-13,4,99999,99999,99999,99999,11,W,W,W,W,W,E,E,E,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,E,False,False,False,False,East
-14,0,-14,4,99999,99999,99999,99999,11,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,E,E,W,E,E,E,E,W,False,False,False,False,South
-14,1,-14,5,99999,99999,99999,99999,11,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,E,E,W,False,False,False,False,West
-13,1,-13,5,99999,99999,99999,99999,11,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,E,E,E,E,W,W,W,E,E,False,False,False,False,North
-13,0,-13,4,99999,99999,99999,99999,11,W,W,W,W,W,E,E,E,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,E,False,False,False,False,West
-12,0,-12,4,99999,99999,99999,99999,11,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,False,False,False,False,South
-12,1,-12,5,99999,99999,99999,99999,11,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,E,W,W,W,E,False,False,False,False,West
-11,1,-11,5,99999,99999,99999,99999,11,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,E,E,E,W,W,W,False,False,False,False,West
-10,1,-10,5,99999,99999,99999,99999,11,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,W,False,False,False,False,North
-10,0,-10,4,99999,99999,99999,99999,11,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,W,E,E,E,E,E,False,False,False,False,West
-9,0,-9,4,99999,99999,99999,99999,11,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,False,False,False,False,West
-8,0,-8,4,99999,99999,99999,99999,11,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,West
-7,0,-7,4,99999,99999,99999,99999,11,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,West
-6,0,-6,4,99999,99999,99999,99999,11,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,West
-5,0,-5,4,99999,99999,99999,99999,11,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,West
-4,0,-4,4,99999,99999,99999,99999,11,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,West
-3,0,-3,4,99999,99999,99999,99999,11,W,W,W,W,W,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,False,False,False,False,West
-2,0,-2,4,99999,99999,99999,99999,11,W,W,W,W,W,E,E,E,E,E,G,W,E,E,E,W,W,E,E,E,E,E,E,E,E,False,False,False,False,North
-2,-1,-2,3,99999,99999,99999,99999,11,E,E,E,E,E,G,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,False,False,False,False,North
-2,-2,-2,2,99999,99999,99999,99999,11,G,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,False,False,False,False,West
-1,-2,-1,2,99999,99999,99999,99999,11,E,G,W,E,E,W,W,W,E,E,E,E,E,E,E,W,W,W,E,E,E,G,W,E,E,False,False,False,False,West
0,-2,0,2,99999,99999,99999,99999,11,E,E,G,W,E,E,W,W,W,E,E,E,E,E,E,E,W,W,W,E,E,E,G,W,E,False,False,False,False,West
1,-2,1,2,99999,99999,99999,99999,11,E,E,E,G,W,E,E,W,W,W,E,E,E,E,E,E,E,W,W,W,E,E,E,G,W,False,False,False,False,West
2,-2,2,2,99999,99999,99999,99999,11,W,E,E,E,G,W,E,E,W,W,W,E,E,E,E,W,E,E,W,W,W,E,E,E,G,False,False,False,False,South
2,-1,2,3,99999,99999,99999,99999,11,W,E,E,E,E,W,E,E,E,G,W,E,E,W,W,W,E,E,E,E,W,E,E,W,W,False,False,False,False,South
2,0,2,4,99999,99999,99999,99999,11,W,W,W,W,W,W,E,E,E,E,W,E,E,E,G,W,E,E,W,W,W,E,E,E,E,False,False,False,False,East
1,0,1,4,99999,99999,99999,99999,11,W,W,W,W,W,E,E,E,E,E,E,E,E,G,W,E,E,W,W,W,E,E,E,E,E,False,False,True,False,East
99999,99999,0,4,99999,99999,99999,99999,1011,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,False,False,False,False,South
99999,99999,0,5,99999,99999,99999,99999,1011,W,E,W,G,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,False,False,False,False,East
99999,99999,-1,5,99999,99999,99999,99999,1011,E,W,G,W,G,W,W,W,W,W,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,False,False,False,False,East
99999,99999,-2,5,99999,99999,99999,99999,1011,W,G,W,G,W,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,False,False,False,False,North
99999,99999,-2,4,99999,99999,99999,99999,1011,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,False,False,False,False,North
99999,99999,-2,3,99999,99999,99999,99999,1011,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,False,False,False,False,North
99999,99999,-2,2,99999,99999,99999,99999,1011,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,False,False,False,False,North
99999,99999,-2,1,99999,99999,99999,99999,1011,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,False,False,False,False,North
99999,99999,-2,0,99999,99999,99999,99999,1011,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,East
99999,99999,-3,0,99999,99999,99999,99999,1011,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,South
99999,99999,-3,1,99999,99999,99999,99999,1011,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,False,False,False,False,West
99999,99999,-2,1,99999,99999,99999,99999,1011,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,False,False,False,False,North
99999,99999,-2,0,99999,99999,99999,99999,1011,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,East
99999,99999,-3,0,99999,99999,99999,99999,1011,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,East
99999,99999,-4,0,99999,99999,99999,99999,1011,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,North
99999,99999,-4,-1,99999,99999,99999,99999,1011,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,West
99999,99999,-3,-1,99999,99999,99999,99999,1011,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,South
99999,99999,-3,0,99999,99999,99999,99999,1011,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,West
99999,99999,-2,0,99999,99999,99999,99999,1011,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,South
99999,99999,-2,1,99999,99999,99999,99999,1011,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,False,False,False,False,South
99999,99999,-2,2,99999,99999,99999,99999,1011,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,False,False,False,False,West
99999,99999,-1,2,99999,99999,99999,99999,1011,E,E,W,E,E,W,W,W,E,E,E,E,E,E,E,W,W,W,E,E,E,G,W,E,E,False,False,False,False,West
99999,99999,0,2,99999,99999,99999,99999,1011,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,E,W,W,W,E,E,E,G,W,E,False,False,False,False,West
99999,99999,1,2,99999,99999,99999,99999,1011,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,E,W,W,W,E,E,E,G,W,False,False,False,False,West
99999,99999,2,2,99999,99999,99999,99999,1011,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,W,E,E,W,W,W,E,E,E,G,False,False,False,False,North
99999,99999,2,1,99999,99999,99999,99999,1011,W,E,E,W,W,W,E,E,E,E,W,E,E,W,W,W,E,E,E,G,W,E,E,E,E,False,False,False,False,North
99999,99999,2,0,99999,99999,99999,99999,1011,W,E,E,E,E,W,E,E,W,W,W,E,E,E,G,W,E,E,E,E,W,W,W,W,W,False,False,False,False,East
-6,1,-6,5,5,5,6,1,0,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,North
-6,0,-6,5,5,4,6,0,0,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,West
-5,-1,-4,5,7,4,7,-1,0,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,South
-5,0,-3,6,6,5,7,1,0,E,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,West
-4,1,-1,6,7,6,8,1,0,W,E,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,North
-4,-1,-1,4,7,5,8,-1,0,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,West
-3,0,0,4,8,4,8,-1,0,W,W,W,W,W,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,False,False,False,False,West
-2,-1,2,4,9,4,9,-1,0,W,W,W,W,W,G,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,False,False,False,False,South
-1,0,2,5,10,5,8,0,0,W,E,W,E,W,W,W,W,W,W,E,G,E,E,E,E,W,E,E,E,W,W,E,E,E,False,False,False,True,West
99999,99999,4,5,11,6,9,0,1000,E,W,E,W,E,W,W,W,W,W,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,False,False,False,False,West
99999,99999,6,5,13,6,10,1,1000,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,False,False,False,False,North
99999,99999,6,4,13,4,10,-1,1000,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,False,False,False,False,West
99999,99999,7,4,14,5,10,-1,1000,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,False,False,False,False,South
99999,99999,7,4,13,6,10,1,1000,G,W,E,W,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,False,False,False,False,East
99999,99999,5,4,12,5,10,1,1000,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,False,False,False,False,East
99999,99999,4,4,12,5,9,2,1000,E,W,E,W,E,W,W,W,W,W,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,False,False,False,False,East
99999,99999,3,4,12,5,8,2,1000,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,False,False,False,False,North
99999,99999,2,3,12,3,8,1,1000,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,False,False,False,False,North
99999,99999,1,2,12,2,8,0,1000,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,G,E,False,False,False,False,North
99999,99999,1,2,12,2,8,0,1000,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,W,E,G,E,False,False,False,False,North
99999,99999,1,2,13,1,7,-1,1000,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,W,E,E,E,E,E,E,G,E,False,False,False,False,North
99999,99999,2,1,13,-1,7,-1,1000,E,E,E,E,E,W,W,E,E,E,E,W,E,E,E,E,E,E,E,G,W,W,W,W,W,False,False,False,False,East
99999,99999,1,1,12,0,6,-1,1000,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,G,E,W,W,W,W,W,False,False,False,False,North
99999,99999,2,0,12,-1,5,-2,1000,W,E,E,E,E,W,E,E,E,E,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,1,-1,11,-1,4,-3,1000,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,0,-2,10,-1,4,-3,1000,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,South
99999,99999,-1,-1,10,-1,4,-1,1000,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,South
99999,99999,-1,-1,10,-1,3,0,1000,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,South
99999,99999,-1,0,10,1,3,2,1000,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,True,West
99999,99999,99999,99999,11,1,4,3,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,North
99999,99999,99999,99999,10,0,3,2,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,East
99999,99999,99999,99999,9,1,3,2,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,East
99999,99999,99999,99999,8,1,2,2,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,False,False,False,False,North
99999,99999,99999,99999,8,1,1,1,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,W,W,W,W,W,False,False,False,False,North
99999,99999,99999,99999,8,0,2,0,1100,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,7,0,1,-1,1100,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,East
99999,99999,99999,99999,7,0,0,-1,1100,E,E,E,E,W,E,E,G,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,True,False,False,South
