@relation BasicAgentAAtraining-data

@attribute ghostDirection1 {None,South,North,West,East}
@attribute ghostDirection2 {None,South,North,West,East}
@attribute ghostDirection3 {None,South,North,West,East}
@attribute ghostDirection4 {None,South,North,West,East}
@attribute aliveGhost{1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute distanceGhost1 NUMERIC
@attribute distanceGhost2 NUMERIC
@attribute distanceGhost3 NUMERIC
@attribute distanceGhost4 NUMERIC
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute action{Stop,South,North,West,East}
@attribute nextScore NUMERIC

@data
None,None,East,East,1100,1000,1000,1,10,E,E,E,E,E,W,E,W,W,W,E,E,E,G,E,E,E,E,E,E,W,W,W,W,W,East,581
None,None,None,East,1110,1000,1000,1000,9,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East,580
None,None,None,East,1110,1000,1000,1000,7,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East,579
None,None,None,East,1110,1000,1000,1000,6,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East,578
None,None,None,East,1110,1000,1000,1000,6,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East,577
None,None,None,East,1110,1000,1000,1000,5,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East,576
None,None,None,East,1110,1000,1000,1000,4,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East,575
None,None,None,South,1110,1000,1000,1000,4,E,E,E,E,W,W,W,W,E,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,W,East,574
None,None,None,South,1110,1000,1000,1000,3,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,South,573
North,North,East,East,0,8,4,15,20,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,South,-1
North,North,East,East,0,9,5,16,21,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,West,-2
North,North,East,East,0,8,6,17,22,E,W,E,W,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,North,-3
North,North,East,East,0,7,5,16,21,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,East,-4
North,North,East,East,0,8,4,15,20,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,South,-5
North,North,East,East,0,9,5,16,21,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,West,-6
North,North,East,East,0,8,6,17,22,E,W,E,W,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,North,-7
North,North,East,East,0,7,5,16,21,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,East,-8
North,North,East,East,0,8,4,15,20,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,South,-9
North,North,East,East,0,9,5,16,21,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,West,-10
North,North,East,East,0,8,6,17,22,E,W,E,W,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,North,-11
North,North,East,East,0,7,5,16,21,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,East,-12
North,North,East,East,0,8,4,15,20,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,South,-13
North,North,East,East,0,9,5,16,21,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,West,-14
North,North,East,East,0,8,6,17,22,E,W,E,W,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,North,-15
North,North,East,East,0,7,5,16,21,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,East,-16
North,North,East,East,0,8,4,15,20,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,South,-17
North,North,East,East,0,9,5,16,21,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,West,-18
North,North,East,East,0,8,6,17,22,E,W,E,W,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,North,-19
North,North,East,East,0,7,5,16,21,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,East,-20
North,North,East,East,0,8,4,15,20,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,South,-21
North,North,East,East,0,9,5,16,21,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,West,-22
North,North,East,East,0,8,6,17,22,E,W,E,W,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,North,-23
North,North,East,East,0,7,5,16,21,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,East,-24
North,North,East,East,0,8,4,15,20,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,South,-25
North,North,East,East,0,9,5,16,21,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,East,-26
North,North,East,East,0,10,6,15,20,E,W,E,W,E,W,W,W,W,W,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,East,-27
North,North,East,East,0,11,7,14,19,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,North,-28
North,North,East,East,0,10,6,13,18,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,North,-29
North,North,East,East,0,9,5,12,17,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,North,-30
North,North,East,East,0,8,4,11,16,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,North,-31
North,North,East,East,0,7,3,10,15,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,North,-32
North,West,East,East,0,6,2,9,14,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,W,W,W,W,W,East,-33
North,West,East,East,0,7,3,8,13,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,South,-34
North,North,East,East,0,8,4,9,14,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,West,-35
North,North,East,East,0,7,3,10,15,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,North,-36
North,West,East,East,0,6,2,9,14,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,W,W,W,W,W,North,-37
West,South,East,East,0,5,3,10,13,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,-38
West,South,East,East,0,4,2,11,14,W,W,W,E,E,E,G,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,-39
West,South,East,East,0,3,1,12,15,E,W,W,W,E,E,E,G,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South,160
North,None,East,East,100,4,1000,11,16,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,West,159
North,None,East,East,100,3,1000,12,17,E,E,E,E,E,E,E,W,W,W,E,E,E,E,W,G,E,E,E,E,W,W,W,W,W,North,158
West,None,East,East,100,2,1000,13,16,E,E,W,W,W,E,E,E,E,W,G,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,157
West,None,East,East,100,1,1000,14,17,W,E,E,W,W,W,E,E,E,E,W,G,E,E,E,W,W,W,W,W,W,W,W,W,W,West,356
None,None,East,East,1100,1000,1000,15,18,W,W,E,E,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,South,355
None,None,East,East,1100,1000,1000,14,19,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,East,354
None,None,East,East,1100,1000,1000,13,18,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,East,353
None,None,East,East,1100,1000,1000,12,17,E,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,W,W,W,W,W,East,352
None,None,East,East,1100,1000,1000,11,16,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,North,351
None,None,East,East,1100,1000,1000,12,15,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,350
None,None,East,East,1100,1000,1000,11,14,W,W,W,E,E,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,349
None,None,East,East,1100,1000,1000,10,13,W,W,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,348
None,None,East,East,1100,1000,1000,9,12,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,347
None,None,East,East,1100,1000,1000,8,11,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,346
None,None,East,East,1100,1000,1000,7,10,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,345
None,None,East,East,1100,1000,1000,6,9,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,344
None,None,East,East,1100,1000,1000,5,8,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,343
None,None,East,East,1100,1000,1000,4,7,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,342
None,None,East,East,1100,1000,1000,3,6,E,E,E,W,W,E,E,E,W,G,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,341
None,None,East,East,1100,1000,1000,2,5,E,E,W,W,W,E,E,W,G,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,340
None,None,South,East,1100,1000,1000,1,4,E,W,W,W,E,E,W,G,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South,539
None,None,None,East,1110,1000,1000,1000,5,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,East,538
None,None,None,East,1110,1000,1000,1000,4,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East,537
None,None,None,East,1110,1000,1000,1000,3,E,E,E,E,E,W,W,E,E,E,E,E,E,E,E,E,E,E,E,G,W,W,W,W,W,East,536
None,None,None,North,1110,1000,1000,1000,2,E,E,E,E,W,W,E,E,E,W,E,E,E,E,W,E,E,E,G,W,W,W,W,W,W,North,535
South,North,East,East,0,8,8,7,8,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East,-1
South,North,East,East,0,9,9,6,7,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East,-2
South,North,East,East,0,10,10,5,6,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,East,-3
South,North,North,East,0,11,11,4,5,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,E,E,E,W,G,North,-4
South,North,East,East,0,12,10,3,6,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,E,E,E,W,G,E,E,E,E,E,North,-5
South,West,East,East,0,13,9,2,7,E,E,E,E,E,E,E,E,W,W,E,E,E,W,G,E,E,E,E,E,W,W,W,W,W,West,-6
South,West,East,East,0,12,8,3,8,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,W,W,W,W,W,West,-7
South,West,East,East,0,11,7,4,9,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,North,-8
South,South,East,East,0,12,8,5,10,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,-9
South,South,East,East,0,13,9,4,9,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,-10
South,South,East,East,0,14,10,3,8,E,E,E,W,W,E,E,E,W,G,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,-11
South,South,East,East,0,15,11,2,7,E,E,W,W,W,E,E,W,G,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,East,-12
South,South,South,East,0,16,12,1,6,E,W,W,W,E,E,W,G,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,South,187
South,West,None,East,10,15,11,1000,5,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,East,186
South,West,None,South,10,16,12,1000,4,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,East,185
South,West,None,West,10,17,13,1000,5,E,E,E,E,E,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,South,184
South,North,None,West,10,16,14,1000,4,W,W,W,E,E,E,E,E,E,E,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,South,183
South,North,None,West,10,15,15,1000,3,W,G,E,E,E,W,W,W,E,E,E,E,E,E,E,W,W,E,E,E,E,E,E,E,E,West,182
South,North,None,South,10,14,14,1000,2,E,W,G,E,E,E,W,W,W,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,E,West,181
South,North,None,East,10,13,13,1000,3,E,E,W,G,E,E,E,W,W,W,E,E,E,E,E,E,W,W,W,E,E,W,E,E,E,West,180
South,North,None,East,10,12,12,1000,4,E,E,E,W,G,E,E,E,W,W,E,E,E,E,E,E,E,W,W,W,E,E,W,E,E,South,179
South,North,None,East,10,11,13,1000,3,E,E,E,E,E,E,E,E,W,G,E,E,E,W,W,E,E,E,E,E,E,E,W,W,W,South,178
West,North,None,East,10,10,14,1000,2,W,W,W,W,W,E,E,E,E,E,E,E,E,W,G,E,E,E,W,W,E,E,E,E,E,West,177
West,North,None,East,10,9,13,1000,3,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,West,176
West,North,None,East,10,8,12,1000,4,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South,175
North,North,None,East,10,9,13,1000,5,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,East,174
North,North,None,East,10,10,14,1000,4,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,East,173
North,North,None,East,10,11,15,1000,3,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,G,E,E,E,W,W,East,172
North,North,None,North,10,12,16,1000,2,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,G,E,E,E,W,W,W,East,171
North,North,None,North,10,13,17,1000,1,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,W,G,E,E,E,W,W,W,E,North,370
West,North,None,None,11,12,16,1000,1000,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,East,369
West,North,None,None,11,13,17,1000,1000,W,W,W,W,W,E,E,E,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,E,South,368
North,North,None,None,11,14,18,1000,1000,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,E,E,E,E,W,W,W,E,E,West,367
North,North,None,None,11,13,17,1000,1000,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,E,W,W,W,E,North,366
West,North,None,None,11,12,16,1000,1000,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,East,365
West,North,None,None,11,13,17,1000,1000,W,W,W,W,W,E,E,E,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,E,East,364
West,North,None,None,11,14,18,1000,1000,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,E,E,W,E,E,E,E,W,South,363
North,North,None,None,11,15,19,1000,1000,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,E,E,W,West,362
North,North,None,None,11,14,18,1000,1000,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,W,E,E,E,E,W,W,W,E,E,North,361
West,North,None,None,11,13,17,1000,1000,W,W,W,W,W,E,E,E,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,E,West,360
West,North,None,None,11,12,16,1000,1000,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,E,W,W,W,E,E,E,E,E,E,South,359
North,North,None,None,11,13,17,1000,1000,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,E,W,W,W,E,West,358
North,North,None,None,11,12,16,1000,1000,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,E,E,E,W,W,W,West,357
North,North,None,None,11,11,15,1000,1000,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,W,North,356
West,North,None,None,11,10,14,1000,1000,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,E,E,W,W,E,E,E,E,E,West,355
West,North,None,None,11,9,13,1000,1000,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,West,354
West,North,None,None,11,8,12,1000,1000,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West,353
West,North,None,None,11,7,11,1000,1000,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West,352
West,North,None,None,11,6,10,1000,1000,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West,351
West,North,None,None,11,5,9,1000,1000,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West,350
West,North,None,None,11,4,8,1000,1000,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West,349
West,North,None,None,11,3,7,1000,1000,W,W,W,W,W,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,West,348
West,North,None,None,11,2,6,1000,1000,W,W,W,W,W,E,E,E,E,E,G,W,E,E,E,W,W,E,E,E,E,E,E,E,E,North,347
South,North,None,None,11,3,5,1000,1000,E,E,E,E,E,G,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,North,346
South,North,None,None,11,4,4,1000,1000,G,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,West,345
West,North,None,None,11,3,3,1000,1000,E,G,W,E,E,W,W,W,E,E,E,E,E,E,E,W,W,W,E,E,E,G,W,E,E,West,344
South,North,None,None,11,2,2,1000,1000,E,E,G,W,E,E,W,W,W,E,E,E,E,E,E,E,W,W,W,E,E,E,G,W,E,West,343
East,North,None,None,11,3,3,1000,1000,E,E,E,G,W,E,E,W,W,W,E,E,E,E,E,E,E,W,W,W,E,E,E,G,W,West,342
East,North,None,None,11,4,4,1000,1000,W,E,E,E,G,W,E,E,W,W,W,E,E,E,E,W,E,E,W,W,W,E,E,E,G,South,341
East,North,None,None,11,3,5,1000,1000,W,E,E,E,E,W,E,E,E,G,W,E,E,W,W,W,E,E,E,E,W,E,E,W,W,South,340
East,North,None,None,11,2,6,1000,1000,W,W,W,W,W,W,E,E,E,E,W,E,E,E,G,W,E,E,W,W,W,E,E,E,E,East,339
East,North,None,None,11,1,5,1000,1000,W,W,W,W,W,E,E,E,E,E,E,E,E,G,W,E,E,W,W,W,E,E,E,E,E,East,538
None,North,None,None,1011,1000,4,1000,1000,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,South,537
None,North,None,None,1011,1000,5,1000,1000,W,E,W,G,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,West,536
None,North,None,None,1011,1000,6,1000,1000,G,W,E,W,G,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,North,535
None,North,None,None,1011,1000,5,1000,1000,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,East,534
None,North,None,None,1011,1000,4,1000,1000,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,South,533
None,North,None,None,1011,1000,5,1000,1000,W,E,W,G,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,West,532
None,North,None,None,1011,1000,6,1000,1000,G,W,E,W,G,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,North,531
None,North,None,None,1011,1000,5,1000,1000,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,East,530
None,North,None,None,1011,1000,4,1000,1000,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,South,529
None,North,None,None,1011,1000,5,1000,1000,W,E,W,G,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,West,528
None,North,None,None,1011,1000,6,1000,1000,G,W,E,W,G,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,North,527
None,North,None,None,1011,1000,5,1000,1000,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,East,526
None,North,None,None,1011,1000,4,1000,1000,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,South,525
None,North,None,None,1011,1000,5,1000,1000,W,E,W,G,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,West,524
None,North,None,None,1011,1000,6,1000,1000,G,W,E,W,G,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,North,523
None,North,None,None,1011,1000,5,1000,1000,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,East,522
None,North,None,None,1011,1000,4,1000,1000,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,South,521
None,North,None,None,1011,1000,5,1000,1000,W,E,W,G,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,East,520
None,North,None,None,1011,1000,6,1000,1000,E,W,G,W,G,W,W,W,W,W,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,East,519
None,North,None,None,1011,1000,7,1000,1000,W,G,W,G,W,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,North,518
None,North,None,None,1011,1000,6,1000,1000,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,North,517
None,North,None,None,1011,1000,5,1000,1000,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,North,516
None,North,None,None,1011,1000,4,1000,1000,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,North,515
None,North,None,None,1011,1000,3,1000,1000,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,North,514
None,West,None,None,1011,1000,2,1000,1000,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,W,W,W,W,W,North,513
None,South,None,None,1011,1000,3,1000,1000,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,512
None,South,None,None,1011,1000,2,1000,1000,W,W,W,E,E,E,G,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,West,511
North,North,North,East,0,7,11,10,7,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,North,-1
South,North,East,East,0,7,11,9,7,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West,-2
South,North,East,East,0,6,10,11,7,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,South,-3
West,North,East,East,0,4,10,12,9,E,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West,-4
West,North,East,East,0,3,9,14,9,W,E,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,West,-5
West,North,East,East,0,2,7,16,11,E,W,E,W,W,W,W,W,W,W,G,E,E,E,E,W,E,E,E,E,W,E,E,E,E,West,-6
West,North,East,East,0,2,7,16,12,W,E,W,E,W,W,W,W,W,W,G,E,E,E,E,E,W,E,E,E,W,W,E,E,E,West,-7
West,North,East,East,0,2,7,16,13,E,W,E,W,E,W,W,W,W,W,G,E,E,E,E,E,E,W,E,E,W,W,W,E,E,West,-8
West,North,East,East,0,1,9,16,13,W,E,W,E,W,W,W,W,W,W,E,G,E,E,E,E,E,E,W,E,E,W,W,W,E,West,191
None,North,East,East,1000,1000,11,18,14,G,W,E,W,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,North,190
None,North,East,East,1000,1000,9,16,16,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,East,189
None,North,East,East,1000,1000,9,15,14,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,South,188
None,North,East,East,1000,1000,9,17,14,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,East,187
None,North,East,East,1000,1000,7,15,12,E,W,E,W,E,W,W,W,W,W,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,East,186
None,North,East,East,1000,1000,5,15,12,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,North,185
None,North,East,East,1000,1000,5,14,12,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,North,184
