@relation 'BasicAgentAAtraining-data-weka.filters.unsupervised.attribute.Remove-R1-9,44'

@attribute score numeric
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute isGhostNorth {True,False}
@attribute isGhostSouth {True,False}
@attribute isGhostEast {True,False}
@attribute isGhostWest {True,False}
@attribute isFoodNorth {True,False}
@attribute isFoodSouth {True,False}
@attribute isFoodEast {True,False}
@attribute isFoodWest {True,False}
@attribute nextScore numeric

@data
534,E,W,G,W,G,W,W,W,W,W,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,False,False,False,False,False,False,False,False,533
533,W,G,W,G,W,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,False,False,False,False,False,False,False,False,532
532,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,531
531,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,False,False,False,False,False,False,False,False,530
530,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,False,False,False,False,False,False,False,False,529
529,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,528
528,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,527
527,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,526
526,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,525
525,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,524
524,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,523
523,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,522
522,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,521
521,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,520
520,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,519
519,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,518
518,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,517
517,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,516
516,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,G,W,E,E,E,False,False,False,False,False,False,False,False,515
515,E,E,W,E,E,W,W,W,E,E,E,E,E,E,E,W,W,W,E,E,E,G,W,E,E,False,False,False,False,False,False,False,False,514
514,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,E,W,W,W,E,E,E,G,W,E,False,False,False,False,False,False,False,False,513
513,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,E,W,W,W,E,E,E,G,W,False,False,False,False,False,False,False,False,512
512,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,W,E,E,W,W,W,E,E,E,G,False,False,False,False,False,False,False,False,511
511,W,E,E,W,W,W,E,E,E,E,W,E,E,W,W,W,E,E,E,G,W,E,E,E,E,False,False,False,False,False,False,False,False,510
510,W,E,E,E,E,W,E,E,W,W,W,E,E,E,G,W,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,509
0,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,-1
-1,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,-2
-2,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,-3
-3,E,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,-4
-4,W,E,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,-5
-5,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,-6
-6,W,W,W,W,W,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,-7
-7,W,W,W,W,W,G,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,-8
-8,W,E,W,E,W,W,W,W,W,W,E,G,E,E,E,E,W,E,E,E,W,W,E,E,E,False,False,False,True,False,False,False,False,191
191,E,W,E,W,E,W,W,W,W,W,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,False,False,False,False,False,False,False,False,190
190,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,False,False,False,False,False,False,False,False,189
189,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,E,False,False,False,False,False,False,False,False,188
188,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,E,E,E,False,False,False,False,False,False,False,False,187
187,G,W,E,W,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,W,E,E,W,W,W,False,False,False,False,False,False,False,False,186
186,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,E,E,W,E,E,W,W,W,E,False,False,False,False,False,False,False,False,185
185,E,W,E,W,E,W,W,W,W,W,E,E,E,E,E,E,E,W,E,E,W,W,W,E,E,False,False,False,False,False,False,False,False,184
184,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,False,False,False,False,False,False,False,False,183
183,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,182
182,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,G,E,False,False,False,False,False,False,False,False,181
181,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,W,E,G,E,False,False,False,False,False,False,False,False,180
180,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,W,E,E,E,E,E,E,G,E,False,False,False,False,False,False,False,False,179
179,E,E,E,E,E,W,W,E,E,E,E,W,E,E,E,E,E,E,E,G,W,W,W,W,W,False,False,False,False,False,False,False,False,178
178,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,G,E,W,W,W,W,W,False,False,False,False,False,False,False,False,177
177,W,E,E,E,E,W,E,E,E,E,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,176
176,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,175
175,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,174
174,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,173
173,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,172
172,E,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,True,False,False,False,False,371
371,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,370
370,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,369
369,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,368
368,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,False,False,False,False,False,False,False,False,367
367,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,E,W,W,W,W,W,False,False,False,False,False,False,False,False,366
366,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,365
365,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,364
364,E,E,E,E,W,E,E,G,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,True,False,False,False,False,False,False,363
363,E,E,E,E,E,E,E,E,E,W,E,G,E,E,W,E,E,E,E,E,W,W,W,W,W,False,False,False,True,False,False,False,False,562
562,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,561
561,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,560
560,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,559
559,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,558
558,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,False,False,False,False,False,False,False,False,557
557,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,E,E,E,W,E,E,E,E,E,E,False,False,False,False,False,False,False,False,556
556,E,E,E,E,E,E,E,E,W,W,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,555
555,E,E,E,W,W,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,554
554,E,E,W,W,W,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,553
553,E,W,W,W,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,552
552,W,W,W,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,551
0,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,-1
-1,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,-2
-2,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,-3
-3,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,-4
-4,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,-5
-5,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,-6
-6,W,E,E,E,E,W,E,E,E,E,G,E,E,E,E,W,E,E,E,E,W,E,E,E,E,False,False,False,False,False,False,False,False,193
193,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,W,E,E,E,False,False,False,False,False,False,False,False,192
192,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,W,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,191
191,E,E,E,E,E,W,W,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,190
190,W,W,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,189
189,W,W,W,E,E,E,E,W,E,E,E,G,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,True,False,False,False,False,388
388,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,387
387,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,386
386,E,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,385
385,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,384
384,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,383
383,W,W,W,E,E,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,382
382,W,W,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,381
381,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,380
380,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,379
379,E,E,E,E,E,E,E,E,E,E,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,378
378,E,E,E,E,E,E,E,E,G,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,377
377,E,E,E,E,E,E,E,G,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,True,False,False,False,False,False,False,576
576,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,575
575,E,E,E,E,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,574
574,E,E,E,G,E,E,E,E,W,W,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,573
573,E,E,E,E,W,E,E,G,E,E,E,E,E,W,W,E,E,E,W,E,E,E,E,E,E,False,True,False,False,False,False,False,False,572
0,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,-1
-1,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,-2
-2,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,-3
-3,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,-4
-4,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,-5
-5,E,E,E,E,E,E,E,E,E,E,G,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,-6
-6,W,E,E,E,E,W,E,E,E,E,E,G,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,True,False,False,False,False,193
193,W,W,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,192
192,E,E,E,E,E,W,W,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,191
191,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,W,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,190
190,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,W,E,E,E,False,False,False,False,False,False,False,False,189
189,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,False,False,False,False,False,False,False,False,188
188,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,False,False,False,False,False,False,False,False,187
187,W,W,W,W,W,E,E,E,E,E,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,186
186,W,W,W,W,W,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,185
185,E,E,E,E,E,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,False,False,False,False,False,False,False,False,184
184,E,W,E,E,E,W,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,W,E,E,E,False,False,False,False,False,False,False,False,183
183,E,E,W,E,E,W,W,W,E,E,G,E,E,E,E,W,W,W,E,E,E,E,W,E,E,False,False,False,False,False,False,False,False,182
182,E,E,E,W,E,E,W,W,W,E,G,G,E,E,E,E,W,W,W,E,E,E,E,W,E,False,False,False,True,False,False,False,False,381
381,E,E,E,E,W,E,E,W,W,W,G,E,E,E,E,E,E,W,W,W,E,E,E,E,W,False,False,False,False,False,False,False,False,580
580,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,False,False,False,False,False,False,False,False,579
579,W,E,E,W,W,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,W,E,E,E,E,False,False,False,False,False,False,False,False,578
578,W,E,E,E,E,W,E,E,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,577
577,E,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,576
576,E,E,E,E,E,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,False,False,False,False,False,False,False,False,575
575,E,W,W,W,E,E,E,E,W,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,574
574,W,W,W,E,E,E,E,W,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,573
573,W,W,E,E,E,E,W,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,572
572,W,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,571
571,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,570
570,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,569
569,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,568
568,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,567
567,E,E,E,E,W,E,E,E,E,W,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,566
566,E,E,E,W,W,E,E,E,W,E,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,565
565,E,E,W,W,W,E,E,W,E,E,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,564
0,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,False,False,False,False,False,False,False,False,-1
-1,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,-2
-2,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,False,False,False,False,False,False,False,False,-3
-3,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,False,False,False,False,False,False,False,False,-4
-4,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,False,False,False,False,False,False,False,False,-5
-5,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,False,False,False,False,False,False,False,False,-6
-6,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,False,False,False,False,False,False,False,False,-7
-7,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,False,False,False,False,False,False,False,False,-8
-8,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,False,False,False,False,False,False,False,False,-9
-9,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,False,False,False,False,False,False,False,False,-10
-10,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,False,False,False,False,False,False,False,False,-11
-11,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,False,False,False,False,False,False,False,False,-12
-12,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,-13
-13,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,False,False,False,False,False,False,False,False,-14
-14,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,False,False,False,False,False,False,False,False,-15
-15,W,W,W,W,W,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,False,False,False,False,False,False,False,False,-16
-16,W,W,W,W,W,E,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,-17
-17,W,W,W,W,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,False,False,False,False,False,False,False,False,-18
-18,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,E,False,False,False,False,False,False,False,False,-19
-19,W,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,False,False,False,False,False,False,False,False,-20
-20,W,W,W,W,W,W,W,W,W,W,E,E,E,E,G,E,E,W,E,E,E,E,E,E,G,False,False,False,False,False,False,False,False,-21
-21,W,W,W,W,W,W,W,W,W,W,E,E,E,G,W,E,W,E,E,W,E,E,E,G,W,False,False,True,False,False,False,False,False,178
178,W,W,W,W,W,W,W,W,W,W,E,E,E,W,W,W,E,E,W,W,E,E,G,W,W,False,False,False,False,False,False,False,False,177
177,W,W,W,W,W,E,E,E,W,W,W,E,E,W,W,E,E,G,W,W,W,E,E,W,W,True,False,False,False,False,False,False,False,376
376,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,G,W,W,False,False,False,False,False,False,False,False,375
375,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,G,W,W,W,E,E,W,W,True,False,False,False,False,False,False,False,574
574,E,E,E,W,W,W,E,E,W,W,E,E,E,W,W,W,E,E,W,W,E,E,G,W,W,False,False,False,False,False,False,False,False,573
0,E,E,E,W,E,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,E,E,E,W,E,False,False,False,False,False,False,False,False,-1
-1,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,E,W,W,E,E,E,E,False,False,False,False,False,False,False,False,-2
-2,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,E,W,False,False,False,False,False,False,False,False,-3
-3,W,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,False,False,False,False,False,False,False,False,-4
-4,E,W,W,W,W,W,W,W,W,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,False,False,False,False,False,False,False,False,-5
-5,W,W,W,W,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,-6
-6,W,W,W,W,W,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,E,False,False,False,False,False,False,False,False,-7
-7,W,W,W,W,W,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,E,W,E,E,E,False,False,False,False,False,False,False,False,-8
-8,E,W,E,W,W,W,W,W,W,W,E,E,E,W,E,E,W,E,E,E,E,E,E,W,E,False,False,False,False,False,False,False,False,-9
-9,W,E,W,E,W,W,W,W,W,W,E,E,E,E,W,E,E,W,E,E,E,E,E,E,W,False,False,False,False,False,False,False,False,-10
-10,E,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,False,False,False,False,False,False,False,False,-11
-11,W,E,W,E,W,W,W,W,W,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,False,False,False,False,False,False,False,False,-12
-12,W,W,W,W,W,E,W,E,E,E,E,E,E,E,W,E,W,E,E,E,E,E,E,E,W,False,False,False,False,False,False,False,False,-13
-13,W,W,W,W,W,G,E,W,E,E,E,E,E,E,E,E,E,W,E,E,E,E,E,E,E,False,False,False,False,False,False,False,False,-14
-14,W,W,W,W,W,W,G,E,W,E,W,E,E,E,E,W,E,E,W,E,W,E,E,E,E,False,False,False,False,False,False,False,False,-15
-15,W,E,W,E,W,W,W,W,W,W,W,G,E,W,E,W,E,E,E,E,W,E,E,W,E,False,False,False,True,False,False,False,False,184
184,W,W,G,W,E,W,W,W,W,W,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,False,False,False,False,False,False,False,False,183
183,W,W,W,W,W,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,False,False,False,False,False,False,False,False,182
182,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,False,False,False,False,False,False,False,False,181
181,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,False,False,False,False,False,False,False,False,180
180,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,G,E,W,False,False,False,False,False,False,False,False,179
179,W,W,E,E,E,W,W,E,E,W,W,W,E,E,E,W,W,G,E,W,W,W,W,W,W,True,False,False,False,False,False,False,False,378
378,W,W,E,E,W,W,W,E,E,E,W,W,E,E,W,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,377
377,W,E,E,W,E,W,E,E,E,E,W,E,E,W,E,W,W,W,W,W,W,W,W,W,W,False,False,False,False,False,False,False,False,376
