@relation BustersKeyboardAgenttraining-data-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C16-L1

@attribute xPacmanPosition numeric
@attribute yPacmanPosition numeric
@attribute ghostPosition1x numeric
@attribute ghostPosition1y numeric
@attribute ghostPosition2x numeric
@attribute ghostPosition2y numeric
@attribute ghostPosition3x numeric
@attribute ghostPosition3y numeric
@attribute ghostPosition4x numeric
@attribute ghostPosition4y numeric
@attribute distanceGhost1 numeric
@attribute distanceGhost2 numeric
@attribute distanceGhost3 numeric
@attribute distanceGhost4 numeric
@attribute validActions {1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute lastAction {Stop,South,North,West,East}
@attribute aliveGhost {1111,1110,1100,1101,1011,1001,1010,1000,111,110,101,100,11,10,1,0}
@attribute score numeric
@attribute minimap1 {W,E,G}
@attribute minimap2 {W,E,G}
@attribute minimap3 {W,E,G}
@attribute minimap4 {W,E,G}
@attribute minimap5 {W,E,G}
@attribute minimap6 {W,E,G}
@attribute minimap7 {W,E,G}
@attribute minimap8 {W,E,G}
@attribute minimap9 {W,E,G}
@attribute minimap10 {W,E,G}
@attribute minimap11 {W,E,G}
@attribute minimap12 {W,E,G}
@attribute minimap13 {W,E,G}
@attribute minimap14 {W,E,G}
@attribute minimap15 {W,E,G}
@attribute minimap16 {W,E,G}
@attribute minimap17 {W,E,G}
@attribute minimap18 {W,E,G}
@attribute minimap19 {W,E,G}
@attribute minimap20 {W,E,G}
@attribute minimap21 {W,E,G}
@attribute minimap22 {W,E,G}
@attribute minimap23 {W,E,G}
@attribute minimap24 {W,E,G}
@attribute minimap25 {W,E,G}
@attribute nearestDot numeric
@attribute action {Stop,South,North,West,East}
@attribute nextScore numeric

@data
5,7,1,1,3,1,9,7,17,7,1000,1000,4,12,111,East,1100,380,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,379
6,7,1,1,3,1,9,7,17,7,1000,1000,3,11,111,East,1100,379,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,378
7,7,1,1,3,1,9,7,17,7,1000,1000,2,10,111,East,1100,378,W,W,W,W,E,E,E,E,E,E,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,9999,East,377
8,7,1,1,3,1,9,7,17,7,1000,1000,1,9,111,East,1100,377,W,W,W,E,W,E,E,E,E,E,E,E,E,G,E,W,W,W,W,W,W,W,W,W,W,9999,East,576
9,7,1,1,3,1,5,1,17,7,1000,1000,1000,8,111,East,1110,576,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,575
10,7,1,1,3,1,5,1,17,7,1000,1000,1000,7,111,East,1110,575,W,E,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,574
11,7,1,1,3,1,5,1,17,7,1000,1000,1000,6,111,East,1110,574,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,573
12,7,1,1,3,1,5,1,17,7,1000,1000,1000,5,111,East,1110,573,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,572
13,7,1,1,3,1,5,1,17,7,1000,1000,1000,4,111,East,1110,572,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,571
14,7,1,1,3,1,5,1,17,7,1000,1000,1000,3,111,East,1110,571,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,570
15,7,1,1,3,1,5,1,17,7,1000,1000,1000,2,111,East,1110,570,W,W,W,W,W,E,E,E,E,E,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,9999,East,569
9,4,7,3,6,6,12,7,15,7,3,5,6,9,1111,South,0,-6,W,W,W,W,W,G,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,9999,South,-7
9,3,7,3,6,6,11,7,15,7,2,6,6,9,1011,South,0,-7,E,W,W,W,W,W,W,W,W,W,G,E,E,E,E,E,E,E,E,E,W,W,E,W,W,9999,West,-8
8,3,7,3,5,6,12,7,15,6,1,6,8,9,1011,West,0,-8,W,E,W,W,W,W,W,W,W,W,E,G,E,E,E,E,E,E,E,E,W,W,W,E,W,9999,West,191
7,3,1,1,6,6,12,6,14,6,1000,4,8,11,1011,West,1000,191,E,W,E,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,E,9999,West,190
6,3,1,1,6,7,12,6,15,6,1000,4,9,13,1011,West,1000,190,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,West,189
5,3,1,1,6,7,12,6,15,7,1000,5,10,14,1011,West,1000,189,E,W,E,W,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,West,188
4,3,1,1,7,7,12,7,15,7,1000,7,12,14,1011,West,1000,188,W,E,W,E,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,West,187
3,3,1,1,8,7,11,7,14,7,1000,9,12,14,1011,West,1000,187,G,W,E,W,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,9999,West,186
2,3,1,1,9,7,10,7,14,6,1000,11,12,16,1011,West,1000,186,W,G,W,E,W,W,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,E,W,W,W,9999,West,185
1,3,1,1,10,7,11,7,15,6,1000,13,14,18,1010,West,1000,185,W,W,G,W,E,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,E,W,W,9999,North,184
1,4,1,1,9,7,11,6,16,6,1000,11,12,18,1110,North,1000,184,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,9999,North,183
1,5,1,1,9,7,10,6,16,7,1000,10,10,16,1100,North,1000,183,W,W,E,E,E,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,9999,North,182
1,6,1,1,8,7,9,6,16,6,1000,8,8,14,1110,North,1000,182,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,9999,East,181
2,6,1,1,8,6,10,6,15,6,1000,6,8,14,1011,East,1000,181,W,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,9999,East,180
3,6,1,1,7,6,9,6,15,7,1000,4,6,12,1011,East,1000,180,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,East,179
4,6,1,1,7,6,9,5,15,6,1000,3,6,11,1011,East,1000,179,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,East,178
5,6,1,1,7,7,9,5,15,6,1000,3,5,11,1011,East,1000,178,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,G,W,W,W,W,W,9999,East,177
6,6,1,1,6,7,9,4,16,6,1000,1,5,10,1011,East,1000,177,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,G,E,E,W,W,W,W,W,9999,East,176
7,6,1,1,7,7,8,4,16,6,1000,1,3,9,1011,East,1000,176,E,E,E,G,E,W,W,W,W,E,E,E,E,E,E,E,E,G,E,E,W,W,W,W,W,9999,East,175
8,6,1,1,7,6,7,4,16,6,1000,1,3,7,1011,East,1000,175,E,G,E,E,E,W,W,W,E,W,E,G,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,East,174
9,6,1,1,6,6,8,4,15,6,1000,3,3,7,1111,East,1000,174,E,G,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,East,173
10,6,1,1,6,6,7,4,16,6,1000,4,5,5,1011,East,1000,173,E,E,E,E,E,W,E,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,East,172
11,6,1,1,7,6,8,4,15,6,1000,4,5,3,1011,East,1000,172,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,East,171
12,6,1,1,7,7,8,4,14,6,1000,6,6,3,1011,East,1000,171,E,E,E,E,E,W,W,W,W,W,E,E,E,E,G,E,E,E,E,E,W,W,W,W,W,9999,East,170
13,6,1,1,8,7,9,4,15,6,1000,6,6,2,1011,East,1000,170,E,E,E,E,E,W,W,W,W,W,E,E,E,E,G,E,E,E,E,E,W,W,W,W,W,9999,West,169
12,6,1,1,8,7,8,4,15,6,1000,5,6,3,1011,West,1000,169,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,West,168
11,6,1,1,7,7,9,4,15,6,1000,5,4,5,1011,West,1000,168,G,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,West,167
10,6,1,1,6,7,8,4,16,6,1000,5,4,7,1011,West,1000,167,G,E,E,E,E,W,E,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,West,166
9,6,1,1,7,7,9,4,17,6,1000,3,2,8,1111,West,1000,166,E,E,G,E,E,W,W,E,W,W,E,E,E,E,E,G,E,E,E,E,W,W,W,W,W,9999,South,365
9,5,1,1,7,6,5,1,17,6,1000,3,1000,10,1100,South,1010,365,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,G,E,E,E,E,E,E,E,E,E,9999,South,364
9,4,1,1,6,6,5,1,18,6,1000,5,1000,12,1111,South,1010,364,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,9999,South,363
9,3,1,1,5,6,5,1,18,7,1000,7,1000,12,1011,South,1010,363,E,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,9999,South,362
9,3,1,1,6,6,5,1,18,6,1000,6,1000,12,1011,South,1010,362,E,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,9999,North,361
9,4,1,1,7,6,5,1,18,6,1000,4,1000,10,1111,North,1010,361,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,G,E,E,E,E,9999,North,360
9,5,1,1,7,7,5,1,17,6,1000,4,1000,10,1100,North,1010,360,E,E,E,E,E,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,G,E,E,E,E,9999,North,359
9,6,1,1,8,7,5,1,17,7,1000,2,1000,9,1111,North,1010,359,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,G,E,E,E,W,W,W,W,W,9999,West,358
8,6,1,1,8,7,5,1,17,7,1000,1,1000,11,1011,West,1010,358,E,E,E,E,E,W,W,W,E,W,E,E,E,E,E,E,E,G,E,E,W,W,W,W,W,9999,West,357
7,6,1,1,9,7,5,1,18,7,1000,3,1000,12,1011,West,1010,357,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,G,W,W,W,W,W,9999,West,356
6,6,1,1,9,7,5,1,18,7,1000,4,1000,13,1011,West,1010,356,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,North,355
6,7,1,1,8,7,5,1,18,7,1000,2,1000,12,111,North,1010,355,W,W,W,W,W,E,E,E,E,E,E,E,E,E,G,W,W,W,W,W,W,W,W,W,W,9999,South,354
6,6,1,1,7,7,5,1,18,7,1000,2,1000,12,1011,South,1010,354,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,G,E,W,W,W,W,W,9999,North,353
6,7,1,1,7,7,5,1,17,7,1000,1,1000,12,111,North,1010,353,W,W,W,W,W,E,E,E,E,E,E,E,E,G,E,W,W,W,W,W,W,W,W,W,W,9999,East,552
7,7,1,1,3,1,5,1,18,7,1000,1000,1000,12,111,East,1110,552,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,551
8,7,1,1,3,1,5,1,18,6,1000,1000,1000,10,111,East,1110,551,W,W,W,E,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,550
9,7,1,1,3,1,5,1,17,6,1000,1000,1000,10,111,East,1110,550,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,549
10,7,1,1,3,1,5,1,18,6,1000,1000,1000,8,111,East,1110,549,W,E,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,548
11,7,1,1,3,1,5,1,18,7,1000,1000,1000,8,111,East,1110,548,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,547
12,7,1,1,3,1,5,1,18,6,1000,1000,1000,6,111,East,1110,547,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,546
13,7,1,1,3,1,5,1,18,7,1000,1000,1000,4,111,East,1110,546,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,545
14,7,1,1,3,1,5,1,17,7,1000,1000,1000,3,111,East,1110,545,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,544
17,3,1,7,5,4,5,7,14,7,20,13,16,6,1011,West,0,-9,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,E,W,9999,West,-10
16,3,1,6,4,4,5,7,15,7,18,13,15,4,1011,West,0,-10,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,E,9999,West,-11
15,3,1,6,4,4,4,7,15,6,17,12,15,4,1011,West,0,-11,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,East,-12
16,3,1,7,4,4,5,7,14,6,19,13,15,6,1011,East,0,-12,W,W,W,W,W,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,E,9999,East,-13
17,3,1,6,4,4,4,7,14,7,19,14,17,7,1011,East,0,-13,W,W,W,W,W,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,E,W,9999,East,-14
18,3,1,6,3,4,3,7,14,7,20,16,19,7,1001,East,0,-14,W,W,W,W,W,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,9999,North,-15
18,4,1,6,3,4,3,7,14,6,19,15,18,7,1101,North,0,-15,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,9999,North,-16
18,5,1,6,3,4,4,7,13,6,18,16,16,6,1100,North,0,-16,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,E,E,E,W,W,9999,North,-17
18,6,1,6,4,4,5,7,13,6,17,16,14,5,1101,North,0,-17,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,9999,West,-18
17,6,1,5,4,4,6,7,13,6,17,15,12,4,1011,West,0,-18,E,E,E,E,W,W,W,W,E,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,W,9999,West,-19
16,6,1,4,3,4,6,6,13,6,17,15,10,4,1011,West,0,-19,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,West,-20
15,6,1,4,2,4,6,6,12,6,16,15,9,2,1011,West,0,-20,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,West,179
14,6,1,4,1,4,6,7,13,6,15,15,9,1000,1011,West,1,179,E,E,E,E,E,W,W,W,W,W,E,G,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,West,178
13,6,1,4,1,4,5,7,7,1,14,14,9,1000,1011,West,1,178,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,West,177
12,6,1,5,1,5,6,7,7,1,12,12,7,1000,1011,West,1,177,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,West,176
11,6,1,5,1,6,6,6,7,1,11,10,5,1000,1011,West,1,176,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,West,175
10,6,1,6,2,6,5,6,7,1,9,8,5,1000,1011,West,1,175,E,E,E,E,E,W,E,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,North,174
10,7,1,6,3,6,5,7,7,1,10,8,5,1000,111,North,1,174,W,E,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,North,173
10,7,1,5,3,7,6,7,7,1,11,7,4,1000,111,North,1,173,W,E,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,North,172
10,7,1,6,3,7,6,7,7,1,10,7,4,1000,111,North,1,172,W,E,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,171
9,7,1,5,3,6,6,6,7,1,10,7,4,1000,111,West,1,171,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,170
8,7,1,5,4,6,6,7,7,1,9,5,2,1000,111,West,1,170,W,W,W,E,W,E,E,E,E,E,G,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,169
7,7,1,4,4,6,6,6,7,1,9,4,2,1000,111,West,1,169,W,W,W,W,E,E,G,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,168
6,7,2,4,4,7,5,6,7,1,7,2,2,1000,111,West,1,168,W,W,W,W,W,E,G,E,E,E,G,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,367
5,7,1,4,3,1,5,6,7,1,7,1000,1,1000,111,West,101,367,W,W,W,W,W,E,E,G,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,366
4,7,1,5,3,1,5,6,7,1,5,1000,2,1000,111,West,101,366,W,W,W,W,W,E,E,E,G,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,South,565
4,6,1,5,3,1,5,1,7,1,4,1000,1000,1000,1011,South,111,565,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,South,564
4,6,1,6,3,1,5,1,7,1,3,1000,1000,1000,1011,South,111,564,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,East,563
5,6,1,6,3,1,5,1,7,1,4,1000,1000,1000,1011,East,111,563,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,East,562
6,6,1,7,3,1,5,1,7,1,6,1000,1000,1000,1011,East,111,562,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,West,561
5,6,1,6,3,1,5,1,7,1,4,1000,1000,1000,1011,West,111,561,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,West,560
4,6,1,7,3,1,5,1,7,1,4,1000,1000,1000,1011,West,111,560,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,West,559
3,6,1,7,3,1,5,1,7,1,3,1000,1000,1000,1011,West,111,559,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,G,E,E,E,E,W,W,W,W,W,9999,West,558
2,6,1,7,3,1,5,1,7,1,2,1000,1000,1000,1011,West,111,558,W,E,E,E,E,W,E,W,W,W,W,E,E,E,E,W,G,E,E,E,W,W,W,W,W,9999,West,557
1,6,1,7,3,1,5,1,7,1,1,1000,1000,1000,1110,West,111,557,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,W,W,G,E,E,W,W,W,W,W,9999,West,556
1,6,2,7,3,1,5,1,7,1,2,1000,1000,1000,1110,West,111,556,W,W,E,E,E,W,W,E,W,W,W,W,E,E,E,W,W,E,G,E,W,W,W,W,W,9999,North,555
9,6,1,3,3,6,15,6,15,6,11,6,6,6,1111,North,0,-6,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,North,-7
9,7,1,4,3,6,15,7,15,6,11,7,6,6,111,North,0,-7,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,North,-8
9,7,1,5,4,6,15,6,14,6,10,6,7,5,111,North,0,-8,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,-9
10,7,1,5,4,7,14,6,13,6,11,6,5,3,111,East,0,-9,W,E,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,-10
11,7,1,4,4,7,14,6,12,6,13,7,4,1,111,East,0,-10,E,W,W,W,W,E,E,E,G,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,-11
12,7,1,4,4,6,15,6,11,6,14,9,4,3,111,East,0,-11,W,W,W,W,W,E,G,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,South,-12
12,6,2,4,4,6,15,7,10,6,12,8,4,3,1011,South,0,-12,E,E,E,E,E,W,W,W,W,W,G,E,E,E,E,E,E,E,E,E,W,W,W,W,W,9999,South,-13
12,6,2,4,3,6,15,7,10,7,12,9,4,3,1011,South,0,-13,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,G,E,E,E,E,W,W,W,W,W,9999,West,-14
11,6,2,4,3,7,15,6,10,7,11,9,4,2,1011,West,0,-14,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,G,E,E,E,W,W,W,W,W,9999,West,-15
10,6,2,3,3,6,16,6,10,7,11,7,6,2,1011,West,0,-15,E,E,E,E,E,W,E,W,W,W,E,E,E,E,E,E,E,G,E,E,W,W,W,W,W,9999,West,-16
9,6,3,3,3,7,16,6,9,7,9,7,7,2,1111,West,0,-16,E,E,E,E,E,W,W,E,W,W,E,E,E,E,E,E,E,G,E,E,W,W,W,W,W,9999,North,-17
9,7,2,3,2,7,16,6,8,7,11,7,8,2,111,North,0,-17,W,W,E,W,W,E,E,E,E,E,E,G,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,-18
10,7,1,3,1,7,16,6,8,6,13,9,7,2,111,East,0,-18,W,E,W,W,W,G,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,-19
11,7,1,3,1,7,17,6,9,6,14,10,7,4,111,East,0,-19,E,W,W,W,W,G,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,-20
12,7,2,3,1,6,18,6,9,5,14,12,7,5,111,East,0,-20,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,-21
11,7,2,3,1,5,18,5,9,5,13,12,9,4,111,West,0,-21,G,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,-22
10,7,2,3,1,5,18,6,9,5,12,11,9,4,111,West,0,-22,W,G,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,-23
9,7,1,3,1,5,18,6,9,4,12,10,10,4,111,West,0,-23,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,-24
8,7,2,3,1,6,18,6,9,3,10,8,11,5,111,West,0,-24,W,W,W,E,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,West,-25
7,7,2,3,2,6,18,6,9,3,9,6,12,5,111,West,0,-25,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,-26
8,7,3,3,3,6,18,7,9,4,9,6,10,5,111,East,0,-26,W,W,W,E,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,-27
9,7,2,3,3,7,17,7,10,4,11,6,8,5,111,East,0,-27,W,W,E,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,-28
10,7,3,3,4,7,17,7,11,4,11,6,7,4,111,East,0,-28,W,E,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,-29
11,7,3,3,5,7,17,6,11,4,12,6,7,3,111,East,0,-29,E,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,-30
12,7,2,3,5,6,18,6,11,4,14,8,7,4,111,East,0,-30,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,-31
13,7,2,4,6,6,17,6,11,4,14,8,5,4,111,East,0,-31,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,-32
14,7,2,4,6,7,17,7,12,4,15,8,3,6,111,East,0,-32,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,-33
15,7,2,3,5,7,16,7,11,4,17,10,1,8,111,East,0,-33,W,W,W,W,W,E,E,E,E,E,E,E,E,G,E,W,W,W,W,W,W,W,W,W,W,9999,East,166
16,7,2,4,5,7,5,1,10,4,17,11,1000,10,111,East,10,166,W,W,W,W,E,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,W,W,W,W,W,9999,East,165
17,7,1,4,4,7,5,1,9,4,19,13,1000,11,111,East,10,165,W,W,W,E,W,E,E,E,E,W,E,E,E,E,W,W,W,W,W,W,W,W,W,W,W,9999,East,164
18,7,1,4,4,7,5,1,9,4,20,14,1000,12,101,East,10,164,W,W,E,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,9999,East,163
18,7,1,4,5,7,5,1,9,4,20,13,1000,12,101,East,10,163,W,W,E,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,W,W,W,W,W,9999,South,162
18,6,1,4,4,7,5,1,9,4,19,15,1000,11,1101,South,10,162,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,E,E,E,W,W,W,W,W,W,W,9999,South,161
18,5,1,5,4,7,5,1,9,4,17,16,1000,10,1100,South,10,161,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,E,E,E,W,W,9999,South,160
18,4,1,6,3,7,5,1,9,4,19,18,1000,10,1101,South,10,160,W,W,W,W,W,E,E,E,W,W,E,E,E,W,W,W,W,E,W,W,E,E,E,W,W,9999,West,159
17,4,1,6,2,7,5,1,9,3,18,18,1000,9,111,West,10,159,W,W,W,W,W,E,E,E,E,W,E,E,E,E,W,W,W,W,E,W,E,E,E,E,W,9999,West,158
16,4,1,6,1,7,5,1,9,3,17,18,1000,7,111,West,10,158,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,E,E,E,E,E,E,9999,West,157
15,4,1,5,1,7,5,1,10,3,15,17,1000,5,111,West,10,157,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,9999,West,156
14,4,1,5,1,7,5,1,11,3,14,16,1000,3,111,West,10,156,W,W,W,W,W,E,E,E,E,E,E,E,E,E,E,W,W,W,W,W,E,E,E,E,E,9999,West,155
